,Link,Body,Article
199,www.twitter.com/anyuser/status/1598181492957810689,LAURA INGRAHAM: Republican leadership seems far more comfortable cutting deals to satisfy Democrats https://t.co/N5G6t3tZ2r #news #topstories #worldnews,http://dlvr.it/SdfLsS
200,www.twitter.com/anyuser/status/1598181487240937473,Andy Vermaut shares:Meghan Markle headlines Indiana event for women’s empowerment: Meghan Markle spoke at an event for the empowerment of women and girls in Indianapolis on… https://t.co/XKcz6td7UQ Thank you. #ThankYouJournalistsForTheNewsWeGetFromYou #AndyVermautThanksYou https://t.co/3cC9TRUUjj,https://www.foxnews.com/entertainment/meghan-markle-headlines-indiana-event-womens-empowerment?utm_source=dlvr.it&utm_medium=twitter
201,www.twitter.com/anyuser/status/1598181485349318657,Meghan Markle headlines Indiana event for women’s empowerment https://t.co/gfemLfuuK0 #news #topstories #worldnews,http://dlvr.it/SdfLsF
202,www.twitter.com/anyuser/status/1598181479594557441,"Lightning's Pat Maroon perfectly responds to fat-shaming comment from Bruins broadcaster Jack Edwards
#123INFO
https://t.co/PrtVB1tpWM",https://www.foxnews.com/sports/lightnings-pat-maroon-perfectly-responds-fat-shaming-comment-bruins-broadcaster-jack-edwards
203,www.twitter.com/anyuser/status/1598181479577698304,"Minnesota liberal arts college responds after students declare current all-gender housing insufficient
#123INFO
https://t.co/vJdclYnBPc",https://www.foxnews.com/media/minnesota-liberal-arts-college-responds-students-declare-current-all-gender-housing-insufficient
204,www.twitter.com/anyuser/status/1598181479053410305,"GREG GUTFELD: The left cannot condemn heinous acts if it means agreeing with a Republican
#123INFO
https://t.co/LaOm5RelIt",https://www.foxnews.com/media/greg-gutfeld-left-cannot-condemn-heinous-acts-means-agreeing-republican
205,www.twitter.com/anyuser/status/1598181478613090307,"LAURA INGRAHAM: Republican leadership seems far more comfortable cutting deals to satisfy Democrats
#123INFO
https://t.co/UHeCqfUTOO",https://www.foxnews.com/media/laura-ingraham-republican-leadership-seems-far-more-comfortable-cutting-deals-satisfy-democrats
206,www.twitter.com/anyuser/status/1598181478608912390,"Jerry Stackhouse, Vanderbilt head coach, restrained from referees after fiery ejection
#123INFO
https://t.co/TVzjlo6uzl",https://www.foxnews.com/sports/jerry-stackhouse-vanderbilt-head-coach-restrained-referees-fiery-ejection
207,www.twitter.com/anyuser/status/1598181477849731072,"Extinction activist wants humans to voluntarily die out: ‘Feed ‘em, don’t breed ‘em’ https://t.co/hB4h74oSQ7 #FoxNews",https://www.foxnews.com/media/extinction-activist-wants-humans-voluntarily-die-feed-em-breed-em
208,www.twitter.com/anyuser/status/1598181471755243520,"@aspiringpeasant Worth a watch:

https://t.co/0QOFGTAu93",https://www.pbs.org/wnet/nature/serengeti-rules-dhbtnm/19906/
209,www.twitter.com/anyuser/status/1598181464180400130,"Colorado election officials order recount after Rep. Boebert projected to defeat Dem challenger Adam Frisch

https://t.co/fmxxzl1qik

Of course. And who are the Real Election Deniers?🤔 My guess, if Frisch had won…there would be No Recount.",https://www.foxnews.com/politics/colorado-election-officials-order-recount-rep-boebert-projected-defeat-dem-challenger-adam-frisch
210,www.twitter.com/anyuser/status/1598181440839352321,"B/n Oct.25&amp; Oct.31, hundreds of civilians were taken from their homes &amp; killed by Eritrean troops in countryside surrounding Adwa, about 40 kilometers(25 miles) from the border with 🇪🇷.

So @_AfricanUnion @UN @POTUS force 
➡️#EritreaOutOfTigray https://t.co/SWKC3Hx4gg @LWAM_1",https://www.bloomberg.com/news/articles/2022-11-30/ethiopia-peace-process-undermined-as-eritrea-forces-continue-attacking-civilians
211,www.twitter.com/anyuser/status/1598181405179219968,New York and Singapore top the list of world’s most expensive cities in 2022 https://t.co/W6WcxYBd8w,https://www.theguardian.com/business/2022/dec/01/new-york-and-singapore-top-the-list-of-worlds-most-expensive-cities-in-2022?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1669871051
212,www.twitter.com/anyuser/status/1598181404042756096,Ukraine pleads for help to fix energy grid hit by Russian bomb raids https://t.co/a6JYqRyHqP,https://www.theguardian.com/world/2022/nov/29/european-firms-urged-to-donate-parts-to-keep-ukraines-electricity-grid-working?CMP=share_btn_tw
213,www.twitter.com/anyuser/status/1598181401303879682,Crikey lawyers call on Lachlan Murdoch to provide evidence he repudiated Fox News falsehoods #auslaw #defamation https://t.co/QXpEcXMp2J,https://www.theguardian.com/media/2022/dec/01/crikey-lawyers-call-on-lachlan-murdoch-to-provide-evidence-he-repudiated-fox-news-falsehoods?CMP=share_btn_tw
214,www.twitter.com/anyuser/status/1598181399735173121,"#Google @Google + their etc NEEDS 2clean themselves up or must remain #NeverGoogle 

https://t.co/Kxid19QMI1",https://www.npr.org/2022/11/14/1136521305/google-settlement-location-tracking-data-privacy?twclid=22ktr718d54t3fsv5i54etzgl
215,www.twitter.com/anyuser/status/1598181383821660160,"Biden coming out for gay marriage in 2012 was initially considered a typical Biden gaffe, but it gave cover to other Democrats, especially his boss President Obama, who began to support it publicly https://t.co/WNxjwg3g6F

The damn was broken

#Biden #MarriageEquality #ABlueView https://t.co/FRQ58VBtaI",https://bit.ly/3gR703C
216,www.twitter.com/anyuser/status/1598181377643454464,"[BLOOMBERG]: A crypto party in India is showing signs of trouble amid a wider market meltdown. Lax regulations heighten the risks, experts say. https://t.co/l0WJ3I4biR",https://trib.al/Ba3Xjqq
217,www.twitter.com/anyuser/status/1598181376544542721,[BLOOMBERG]: Former Treasury Secretary Lawrence Summers says on Twitter the “JOLTS report shows a labor market that is cooling very slowly and will likely continue to be extraordinarily tight for some months to come” https://t.co/q1QIPtgRHd,https://trib.al/zzakQwt
218,www.twitter.com/anyuser/status/1598181376515182593,[BLOOMBERG]: Former Treasury Secretary Lawrence Summers says on Twitter the “JOLTS report shows a labor market that is cooling very slowly and will likely continue to be extraordinarily tight for some months to come” https://t.co/TZiaVlaOXp,https://trib.al/pxrwY1L
219,www.twitter.com/anyuser/status/1598181368806408195,"https://t.co/MZmkbhCcMH

LA County fentanyl deaths spike over 1000% in five years https://t.co/v0DqucOkt4 #FoxNews",https://gettr.com/comment/c1lnf3w5b23
220,www.twitter.com/anyuser/status/1598181363777241090,https://t.co/9qQNgSWwks,https://www.theguardian.com/world/2022/nov/25/the-littlest-rat-catchers-new-zealand-schoolchildren-trap-and-kill-600-pests-in-100-days
221,www.twitter.com/anyuser/status/1598181361017589761,LAURA INGRAHAM: Republican leadership seems far more comfortable cutting deals to satisfy Democrats https://t.co/39cy8bo0pi,http://dlvr.it/SdfLmr
222,www.twitter.com/anyuser/status/1598181360673357827,Are we seeing Steph Curry playing better than ever before? @ScottOstler looks at the unprecedented arc of Curry's career. https://t.co/QptZLIlawS,https://trib.al/gtkz67K
223,www.twitter.com/anyuser/status/1598181360564314112,"New DHS Disinfo Board documents reveal deep Big Tech collusion, contradict Mayorkas testimony: Sen. Hawley https://t.co/gOzj4z158Y",https://fxn.ws/3Fha82g
224,www.twitter.com/anyuser/status/1598181347910189056,"Mexican-American drug trafficker Edgar Valdez Villareal, alias “La Barbie,” is “not currently in federal custody” in the United States, the Federal Bureau of Prisons told CNN.
https://t.co/iT201qR8Je",https://cnn.it/3ub9xcd
225,www.twitter.com/anyuser/status/1598181332999606272,"Iranian man, 27, shot dead for celebrating team’s World Cup exit https://t.co/q9iZGvTHuZ Ali Khamenei, the true face of islam. If his regime cannot subjugate you, they will kill you. You can feel the islamic cleric's love and tolerance.
Ali ""keep me in power or I will kill you"".",https://www.theguardian.com/world/2022/nov/30/iranian-man-27-shot-dead-while-celebrating-teams-world-cup-exit?CMP=share_btn_tw
226,www.twitter.com/anyuser/status/1598181319087132673,Fleetwood Mac’s Christine McVie dies at age 79 https://t.co/k9shOsClHW,https://www.theguardian.com/music/2022/nov/30/fleetwood-macs-christine-mcvie-dies-at-age-79?CMP=Share_iOSApp_Other
227,www.twitter.com/anyuser/status/1598181298543407105,"@HawleyMO 1) Their unions recommended accepting the contract.

2) He called for Congress to intervene in the dispute, as it undercuts efforts to address quality of life concerns.

3) lawmakers will be asked to vote this week to impose the terms of the deals.

https://t.co/RGm6SlQdlk",https://www.pbs.org/newshour/economy/railroad-unions-decry-bidens-call-to-block-possible-strike
228,www.twitter.com/anyuser/status/1598181291333419014,@MedvedevRussiaE How are you able to have a twitter account? #Hypocrisy https://t.co/uRK8kg91si,https://www.google.com/amp/s/amp.theguardian.com/world/2022/mar/04/russia-completely-blocks-access-to-facebook-and-twitter
229,www.twitter.com/anyuser/status/1598181289534033920,Christine McVie of Fleetwood Mac dead at 79  https://t.co/N8HUKP67E8,https://www.cnn.com/2022/11/30/entertainment/christine-mcvie-obit/index.html
230,www.twitter.com/anyuser/status/1598181287751487488,@goddess_jaguar @RepThomasMassie https://t.co/qYpOY1E7jM,https://www.npr.org/2022/05/19/1098543849/pro-trump-counties-continue-to-suffer-far-higher-covid-death-tolls
231,www.twitter.com/anyuser/status/1598181269502033920,"How can she be this stupid? @TaylorLorenz Arguing against someone is not anti-free speech. It is the point of free speech. People can say something and you can disagree. I know this is a hard concept for you!

@elonmusk is doing a great job  

https://t.co/2B52gEk0Am",https://www.foxnews.com/media/taylor-lorenz-warns-new-twitter-covid-policy-cause-deaths
232,www.twitter.com/anyuser/status/1598181264590348290,"markets: Dyson engineers are developing products that will be able to detect and fix issues themselves without any input needed from the owners, the company says https://t.co/kpIjRBsd5z",https://trib.al/GFbWXcH
233,www.twitter.com/anyuser/status/1598181230713139200,"🇺🇸 #Fed Powell Signals Downshift Likely Next Month, More Hikes to Come – Bloomberg
https://t.co/QAssUT9ngv https://t.co/ADpoRizYUJ",https://www.bloomberg.com/news/articles/2022-11-30/powell-signals-downshift-likely-next-month-more-hikes-to-come?sref=ZVajCYcV
234,www.twitter.com/anyuser/status/1598181206772043776,@revistaoeste @mendlowicz https://t.co/KhZZGLt6Y8,https://www.cnn.com/2022/11/30/tech/twitter-eu-compliance-warning/index.html
235,www.twitter.com/anyuser/status/1598181180746129409,@JDVance1 https://t.co/YNgzA2uBg6,https://www.cnn.com/2022/11/30/politics/house-ways-and-means-committee-now-has-donald-trumps-federal-tax-returns/index.html
236,www.twitter.com/anyuser/status/1598181180343320576,https://t.co/Cb4KyKPvBh,https://www.npr.org/2022/03/25/1087910880/biological-weapons-far-right-russia-ukraine
237,www.twitter.com/anyuser/status/1598181176443031553,Is the brain a quantum computer? A remarkable pair of studies suggests so https://t.co/RkUy5zXDPO,https://www.salon.com/2022/11/30/is-the-brain-a-quantum-computer-a-remarkable-pair-of-studies-suggests-so/
238,www.twitter.com/anyuser/status/1598181171737030657,@caitoz https://t.co/0rYIW0MCX9,https://www.cnn.com/2022/11/30/politics/us-military-expanding-training-ukraine/index.html
239,www.twitter.com/anyuser/status/1598181168884899841,"Fascinating read

https://t.co/IlFWDjxmSN",https://web.archive.org/web/20221201034236/https://www.bloomberg.com/news/articles/2022-12-01/musk-s-neuralink-hopes-for-human-trials-approval-within-six-months
240,www.twitter.com/anyuser/status/1598181156134215681,@FalmouthTodayMe @ProudElephantUS https://t.co/KdpeTG2xLs,https://www.foxnews.com/us/california-releases-thousands-pedophiles-less-year-convictions-data-shows
241,www.twitter.com/anyuser/status/1598181155856994304,Use of drugs for weight loss causes supply shortage https://t.co/W1aUsPQOcL via @cbseveningnews,https://www.cbsnews.com/news/wegovy-weight-loss-drugs-shortage/
242,www.twitter.com/anyuser/status/1598181153512603648,The 10-day monitoring mission by UNESCO scientists in March came months after the World Heritage Committee made an initial recommendation to list Australia’s Great Barrier Reef as “in danger” due to the accelerating impacts of huma…https://t.co/w0Snvmj3ej https://t.co/CJ1OchEsvu,https://lnkd.in/eV_cGuwg
243,www.twitter.com/anyuser/status/1598181147657195523,"“The Wrong Americans Are Buying Electric Cars - 

In a warming world, where roughly one quarter of Americans are keen to buy an electric vehicle, Strother has four of them.” https://t.co/PnScDjlZpE",https://www.bloomberg.com/news/articles/2022-11-15/the-wrong-americans-are-buying-electric-cars
244,www.twitter.com/anyuser/status/1598181133065539584,Soon… https://t.co/QZ71zsAJEj https://t.co/G5udkXaUem,https://www.bloomberg.com/news/articles/2022-12-01/musk-s-neuralink-hopes-for-human-trials-approval-within-six-months?srnd=premium&sref=nPlhheXZ
245,www.twitter.com/anyuser/status/1598181121182662656,"Authorities investigating the University of Idaho murders 'don't currently know if the residence or occupants were specifically targeted'
By Paul Best | Fox News

https://t.co/Gi4JTtWnSH",https://www.foxnews.com/us/idaho-police-appear-reverse-course-do-not-know-residence-any-occupants-were-specifically-targeted
246,www.twitter.com/anyuser/status/1598181117596958720,"It’s the first time a Finnish prime minister visited the prime minister of New Zealand. So far, the most viral moment has been their answers to a question about their age https://t.co/fmxeMmUYGf via @bbgequality",https://www.bloomberg.com/news/articles/2022-11-30/jacinda-ardern-sanna-marin-push-back-on-sexist-question-at-press-conference
247,www.twitter.com/anyuser/status/1598181106435915777,@kimguilfoyle https://t.co/YNgzA2v95E,https://www.cnn.com/2022/11/30/politics/house-ways-and-means-committee-now-has-donald-trumps-federal-tax-returns/index.html
248,www.twitter.com/anyuser/status/1598181105689333760,China’s vice-premier signals shift in Covid stance as some lockdowns eased https://t.co/XKrXeJaNbL,http://dlvr.it/SdfLd4
249,www.twitter.com/anyuser/status/1598181095073366016,Grayson Allen made the tiebreaking 3-pointer with 30 seconds left after his superstar teammate fouled out to lead the Bucks to a victory over the #Knicks​ on Wednesday night. https://t.co/xkVMIFqw3w,https://cbsn.ws/3H0HQKM
250,www.twitter.com/anyuser/status/1598181092095303686,Top London Properties Owned By Russian Oligarchs Are Frozen in Time  https://t.co/cDH09p9zoj,https://www.bloomberg.com/graphics/2022-sanctioned-properties-in-london/
251,www.twitter.com/anyuser/status/1598181085506318337,"I agree and have been saying so for half a year. 
https://t.co/rLJEk8YXrV https://t.co/efdvPZ1gG9",https://www.foxnews.com/opinion/biden-focus-europe-over-china-puts-taiwan-danger
252,www.twitter.com/anyuser/status/1598181080418652162,Çin'de protestolar ne kadar yaygın? https://t.co/pHPG5himOX,https://www.economist.com/graphic-detail/2022/11/16/how-common-are-protests-in-china
253,www.twitter.com/anyuser/status/1598181053444800513,"Users celebrate Elon Musk revealing Twitter 'interfered in elections:' ‘New Twitter rocks’

https://t.co/f8qT0UuvQQ",https://www.foxnews.com/media/users-celebrate-elon-musk-revealing-twitter-interfered-elections-new-twitter-rocks
254,www.twitter.com/anyuser/status/1598181038605611009,"@DougMiller1996 @HerschelWalker @MarkwayneMullin @GOPChairwoman @gingerhoward7 Key word ""accused"" of running over foot, NOT  putting a gun to her head  like someone did.
YOU want to believe, but there is nothing there to believe in

https://t.co/NBRqPaHNOV",https://www.newsweek.com/hershel-walker-raphael-warnock-domestic-violence-claims-explained-1752264
255,www.twitter.com/anyuser/status/1598181037514825729,"Man who rescued woman, teen in Pigtown explosion remains in critical condition - CBS Baltimore https://t.co/KG2CqV4rii",https://www.cbsnews.com/baltimore/news/man-who-rescued-woman-teen-in-pigtown-explosion-remains-critical-condition/
256,www.twitter.com/anyuser/status/1598181015016509441,"""challenged its readers to think widely and deeply.""😅
https://t.co/NSh51tyVIj",https://www.theguardian.com/australia-news/2022/dec/01/gay-alcorn-editor-the-age-newspaper-resigns-to-care-for-husband?CMP=share_btn_tw
257,www.twitter.com/anyuser/status/1598181013901176832,@DonaldJTrumpJr https://t.co/YNgzA2v95E,https://www.cnn.com/2022/11/30/politics/house-ways-and-means-committee-now-has-donald-trumps-federal-tax-returns/index.html
258,www.twitter.com/anyuser/status/1598180997304033282,"Hawaii volcano: aerial footage shows Mauna Loa spewing lava - video

#VOLCANO

https://t.co/AyMeZK2Qwg",https://www.theguardian.com/us-news/video/2022/nov/30/hawaii-volcano-aerial-footage-shows-mauna-loa-spewing-lava-video
259,www.twitter.com/anyuser/status/1598180985593626625,China is urging solar giants to fight against growing trade threats https://t.co/VWgH2eYk9k,https://trib.al/5z8nt8D
260,www.twitter.com/anyuser/status/1598180978237001730,Why has British comedy got a problem with race? Pop Culture with Chanté Joseph https://t.co/XA5TbJo654,https://www.theguardian.com/society/audio/2022/dec/01/why-has-british-comedy-got-a-problem-with-race-pop-culture-with-chante-joseph?utm_source=dlvr.it&utm_medium=twitter
261,www.twitter.com/anyuser/status/1598180978039689218,"Stocks Rally on China Covid, Powell; Dollar Slides: Markets Wrap  https://t.co/QFtWZCFDO4",https://www.bloomberg.com/news/articles/2022-11-30/asia-stocks-to-follow-us-higher-on-powell-speech-markets-wrap
262,www.twitter.com/anyuser/status/1598180977687220224,This is insane. Failed justice. I got hit and run by a car in 2016 and I'm lucky to be alive. #failedjustice #justice #hitandrun  https://t.co/85Vc8Toyow,https://www.cnn.com/2022/11/30/entertainment/lisa-banes-hit-and-run-sentencing/index.html
263,www.twitter.com/anyuser/status/1598180927536041985,Police investigate after gunfire riddles car near Area 2 Police Headquarters in Pullman https://t.co/CheAQXAVXb https://t.co/zOnJxmCbKh,https://www.cbsnews.com/chicago/news/gunfire-area-2-police-headquarters-pullman/?taid=6388353b8386770001ddf7ba&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter
264,www.twitter.com/anyuser/status/1598180912285421568,"https://t.co/2A72bKtxMx
https://t.co/LI8mtdJoKI
https://t.co/inp4MYOsV7

Fleetwood Mac’s Christine McVie mourned by Stevie Nicks, Mick Fleetwood: ‘See you on the other side, my love’ https://t.co/Wf4aZWnWat #FoxNews",https://www.youtube.com/watch?v=f5eCEdu_gQE
265,www.twitter.com/anyuser/status/1598180911392370690,"Huge trade partner and 'systemic rival.' Europe has a China problem

https://t.co/sY8uMlzBTm",https://www.cnn.com/2022/11/30/economy/europe-china-trade-tension/index.html
266,www.twitter.com/anyuser/status/1598180907348811777,"LA County DA takes keen interest in John Legend car theft case, prosecutor calls it insult to crime victims

https://t.co/LpLIpxMCeM",https://www.foxnews.com/us/la-county-keen-interest-john-legend-car-theft-prosecutor-crime-victims
267,www.twitter.com/anyuser/status/1598180904375132160,Finally some good news!! #health #science  https://t.co/y5nyP4jzi5,https://www.economist.com/science-and-technology/2022/11/30/a-drug-for-alzheimers-disease-that-seems-to-work?utm_medium=social-media.content.np&utm_source=linkedin&utm_campaign=editorial-social&utm_content=discovery.content
268,www.twitter.com/anyuser/status/1598180895172997120,"""Discovered in the deep: the rainbow fish that’s born female and becomes male""
https://t.co/QuQHf9R5x7",https://www.theguardian.com/environment/2022/oct/19/discovered-in-the-deep-rainbow-fish-born-female-becomes-male
269,www.twitter.com/anyuser/status/1598180892119388161,"No wonder the South Dakota Gov. just signed an executive order prohibiting state workers from using #TikTok on government-issued devices- its Chinese ownership makes it a growing #NationalSecurity threat.

https://t.co/1k14VEcE69",https://www.npr.org/2022/11/16/1137076864/fbi-says-china-could-use-tiktok-to-spy-on-americans-including-government-workers
270,www.twitter.com/anyuser/status/1598180866320105474,"Shanquella Robinson's death is being investigated as a femicide. Here is what it means

https://t.co/0ZfxvFQWcl",https://www.cnn.com/2022/11/30/us/shanquella-robinson-femicide-explainer-reaj/index.html
271,www.twitter.com/anyuser/status/1598180865271824384,"Yet again Trent Zimmerman nails it - the Teals can't break through when their only policy platform is taken away. 

Will be interesting to see the influence of former Morrison staffers (one of whom is ex Trent) on the NSW campaign. https://t.co/Z9qDptLYfn",https://www.theguardian.com/commentisfree/2022/nov/30/victorian-election-lessons-for-liberals-climate-action-wins-votes-and-candidate-vetting-is-crucial?CMP=Share_AndroidApp_Other
272,www.twitter.com/anyuser/status/1598180857461850114,Larry Hogan hints about his political future and weighs in on Trump's dinner with white nationalist https://t.co/bZNIz7cX7v,https://www.cbsnews.com/news/maryland-gov-larry-hogan-political-future-weighs-in-on-trump-dinner-white-nationalist/
273,www.twitter.com/anyuser/status/1598180853821104128,Is China's 'zero COVID' policy even possible with omicron and its subvariants? https://t.co/oMIJU1B4ZP,https://bit.ly/3OOUPAT
274,www.twitter.com/anyuser/status/1598180833860276224,"Hell NO! 

 https://t.co/NOCTck9H0U",https://www.bloomberg.com/news/articles/2022-12-01/musk-s-neuralink-hopes-for-human-trials-approval-within-six-months?srnd=premium&sref=nPlhheXZ
275,www.twitter.com/anyuser/status/1598180822238257152,"@PamKeithFL Here's an article that backs up prices were dropping prior to midterms.

https://t.co/8qv7dBeBVm",https://www.bloomberg.com/news/articles/2022-10-26/gas-prices-flat-or-lower-in-each-state-easing-pressure-on-biden
276,www.twitter.com/anyuser/status/1598180819931365376,"@PlsListen2Truth The media doesn't give any counts in the article, only that he ran unopposed.

It is ironic that he openly is against every Progressive policy goal...and gets all the Squad and Congressional Progressive Caucus votes.

https://t.co/3w7amtcb1U",https://www.cbsnews.com/newyork/news/rep-hakeem-jeffries-expected-to-be-elected-democrat-leader/
277,www.twitter.com/anyuser/status/1598180795432292352,"Shots fired at misogynistic sexist bottom feeder and we loved it…

👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽

Jacinda Ardern fires back at suggestion she met with Sanna Marin because of age : NPR https://t.co/XXRIof2Ua8",https://www.npr.org/2022/11/30/1139862082/jacinda-ardern-sanna-marin-age-question
278,www.twitter.com/anyuser/status/1598180792579944448,"@ZaidJilani Proof that the baby being poisoned by fentanyl at a playground really happened.

https://t.co/AVXY1zeLUq",https://www.sfchronicle.com/bayarea/article/San-Francisco-authorities-investigating-whether-a-17621718.php
279,www.twitter.com/anyuser/status/1598180791519182848,"Elon Musk's Neuralink shows brain implant prototype and robotic surgeon during recruiting event

https://t.co/8tR0nJSWUH",https://www.cnn.com/2022/11/30/tech/elon-musk-neuralink-show-and-tell-scn/index.html
280,www.twitter.com/anyuser/status/1598180788851335168,Interested to learn more about this ocular implant  https://t.co/wJnmojs9uN,https://www.bloomberg.com/news/articles/2022-12-01/musk-s-neuralink-hopes-for-human-trials-approval-within-six-months
281,www.twitter.com/anyuser/status/1598180774876151808,Better late than never! Take it from these late bloomers who followed their dreams https://t.co/AZF84syUvo,https://www.npr.org/2022/11/23/1138657016/late-bloomers?utm_campaign=storyshare&utm_source=twitter.com&utm_medium=social
282,www.twitter.com/anyuser/status/1598180747147632640,World Cup 2022: Iranians cheer for USA over home country amid ongoing protests https://t.co/wqJVrob35A #FoxNews #IranRevolution #مهساامینی https://t.co/55F4QBjvnn,https://www.foxnews.com/sports/world-cup-2022-iranians-cheer-usa-home-country-ongoing-protests
283,www.twitter.com/anyuser/status/1598180746174382080,… And who’s in??  https://t.co/3vspphBm4i,https://www.bloomberg.com/news/articles/2022-12-01/musk-s-neuralink-hopes-for-human-trials-approval-within-six-months
284,www.twitter.com/anyuser/status/1598180744022855680,"@Twitter will no longer enforce its #COVID misinformation policy

A win for ignorants, which makes sense since @elonmusk is one

@TwitterSupport 
#TwitterIsDead
#ElonMuskIsaGiantTurd
https://t.co/Dricmt4YEA",https://www.npr.org/2022/11/29/1139822833/twitter-covid-misinformation-policy-not-enforced?utm_campaign=storyshare&utm_source=twitter.com&utm_medium=social
285,www.twitter.com/anyuser/status/1598180735076081665,".@elonmusk “implant company ⁦@neuralink⁩ , which aims to enable brains to connect &amp; communicate with computers, has acknowledged that monkeys died as part of its testing procedures, but denies allegations of #animalcruelty.” Critics disagree. #Musk  https://t.co/XbsIfYtZFz",https://www.cnn.com/2022/02/17/business/elon-musk-neuralink-animal-cruelty-intl-scli/index.html
286,www.twitter.com/anyuser/status/1598180728025776133,"The heck.

https://t.co/V561gPXQSD",https://www.foxnews.com/politics/bidens-secret-service-rental-vehicles-burst-flames-left-nantucket-vacation
287,www.twitter.com/anyuser/status/1598180726217777153,"Minnesota's medical marijuana program adds IBS, OCD to qualifying conditions https://t.co/q62hnnEons https://t.co/GKpLkW2kxW",https://www.cbsnews.com/minnesota/news/minnesotas-medical-marijuana-program-adds-ibs-ocd-to-qualifying-conditions/?taid=638834fa4be71a0001e4d5e4&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter
288,www.twitter.com/anyuser/status/1598180722099261440,"This dialogue has been getting debated lately with quite a few saying she was ""just being friendly"". This response lays it out better than the rest of us. MY point to a post was ""she wasn't asking where she got her cute purse""...these ?s have bad reasons
https://t.co/IUugnfw0RZ",https://tinyurl.com/UNfriendly-questions
289,www.twitter.com/anyuser/status/1598180720291491840,"@geno_kusa @GOPLeader I hope this stupid Mick's probe leads right to Trump and the Trumpanzees!

https://t.co/4z9gJCHSV9",https://www.cnn.com/2022/11/30/politics/mccarthy-january-6-committee-preserve-records/index.html
290,www.twitter.com/anyuser/status/1598180706987184131,"@mayatekeli_  source @guardian 

https://t.co/XvFI2mnMMa",https://www.theguardian.com/uk-news/2022/nov/30/who-is-royal-aide-lady-susan-hussey?CMP=Share_iOSApp_Other
291,www.twitter.com/anyuser/status/1598180698455937024,Kim Kardashian and Kanye West https://t.co/em8VTM5Vv0 Kim Kardashian https://t.co/YNHb8ONcnW reach divorce settlement - CNN https://t.co/nC4eOUZywW,https://bit.ly/3VrK2yE
292,www.twitter.com/anyuser/status/1598180693544210432,"https://t.co/hoypDbxdQf 

#edt22 #lw22 #flm22",https://www.theguardian.com/culture/2022/sep/07/law-order-special-victims-unit-a-strangely-comforting-show-about-the-most-heinous-crimes
293,www.twitter.com/anyuser/status/1598180685331955714,Hedge fund billionaire Sir Chris Hohn paid himself ‘£1.5m a day this year’ https://t.co/qRLpqTuGbE Sunak made million here during financial crash,https://www.theguardian.com/business/2022/nov/30/sir-chris-hohn-paid-himself-equivalent-of-over-15m-per-day-this-year
294,www.twitter.com/anyuser/status/1598180675961737217,"Play stupid games, get stupid prizes.   https://t.co/eZNDEuli1m",https://www.foxnews.com/video/6316378592112
295,www.twitter.com/anyuser/status/1598180666759598081,"@chrislhayes For those left on Twitter 
Twitter's chaos could make political violence worse outside of the U.S. https://t.co/EZBxawacin",https://www.npr.org/2022/11/30/1139924914/twitters-chaos-could-make-political-violence-worse-outside-of-the-u-s?sc=18&f=1001
296,www.twitter.com/anyuser/status/1598180662921789441,https://t.co/AMYwebBUzC,https://www.cnn.com/2022/11/30/politics/bill-clinton-covid-19/index.html
297,www.twitter.com/anyuser/status/1598180657468829696,"“NYC Municipal Workforce Sees Steepest Decline Since 1990s -

The nation’s largest city workforce shrank during the past two years at the fastest rate since 990s, leaving thousands of jobs unfilled and threatening to disrupt an array of critical services.” https://t.co/rT8VM2nh54",https://www.bloomberg.com/news/articles/2022-11-14/nyc-workforce-shrinks-by-6-4-in-steepest-decline-since-1990s
298,www.twitter.com/anyuser/status/1598180626376839169,"A company called…Ascension. 
~Per #Q.

Google's secret cache of medical data includes names and full details of millions – whistleblower https://t.co/GQ1DnNgLdA",https://www.theguardian.com/technology/2019/nov/12/google-medical-data-project-nightingale-secret-transfer-us-health-information?CMP=share_btn_tw
299,www.twitter.com/anyuser/status/1598180624921427969,"@RpsAgainstTrump I hope this stupid Mick's probe leads right to Trump and the Trumpanzees!

https://t.co/4z9gJCHSV9",https://www.cnn.com/2022/11/30/politics/mccarthy-january-6-committee-preserve-records/index.html
300,www.twitter.com/anyuser/status/1598180623562293254,"Drug, alcohol deaths increasing among US adults 65 and older, CDC data shows https://t.co/htFyRAGSAr https://t.co/P69heZGorA",https://www.cbsnews.com/sacramento/news/drug-alcohol-deaths-increasing-among-us-adults-65-and-older-cdc-data-shows/?taid=6388058dceef090001807d7e&utm_campaign=trueAnthem+Manual&utm_medium=trueAnthem&utm_source=twitter
